customer_id;plan_id;signup_date;termination_date;percentage_discount
C414936;PLN002;44512;;0.00
C152015;PLN001;44542;;0.00
C305624;PLN006;44542;44907;0.00
C345703;PLN004;44542;44907;0.00
C396421;PLN004;44543;44908;0.00
C145111;PLN004;44544;44909;0.01
C217021;PLN006;44544;44909;0.01
C263003;PLN001;44544;;0.00
C361745;PLN006;44544;44909;0.00
C37023;PLN003;44544;44909;0.00
C347633;PLN001;44545;;0.00
C369014;PLN001;44545;;0.08
C424557;PLN005;44545;44910;0.00
C182777;PLN003;44546;44911;0.00
C254197;PLN005;44546;44911;0.05
C306895;PLN003;44546;44911;0.09
C337156;PLN003;44546;44911;0.00
C35375;PLN006;44546;44911;0.00
C437337;PLN006;44546;44911;0.00
C145817;PLN002;44547;;0.00
C17532;PLN005;44547;44912;0.00
C194086;PLN001;44547;;0.00
C453906;PLN005;44547;44912;0.00
C137396;PLN004;44548;44913;0.00
C289883;PLN005;44548;44913;0.07
C396744;PLN006;44548;44913;0.00
C263639;PLN001;44549;;0.00
C329222;PLN003;44549;44914;0.00
C343091;PLN002;44549;;0.00
C110579;PLN004;44550;44915;0.02
C195026;PLN006;44550;44915;0.00
C199831;PLN005;44550;44915;0.00
C102971;PLN005;44551;44916;0.00
C197353;PLN005;44551;44916;0.00
C421324;PLN005;44551;44916;0.00
C260956;PLN005;44552;44917;0.00
C292114;PLN001;44552;;0.00
C160231;PLN003;44553;44918;0.09
C296456;PLN002;44553;;0.00
C370125;PLN003;44553;44918;0.00
C106753;PLN004;44554;44919;0.00
C380507;PLN006;44554;44919;0.05
C199144;PLN003;44555;44920;0.00
C204798;PLN003;44555;44920;0.00
C210721;PLN004;44555;44920;0.00
C297941;PLN005;44555;44920;0.00
C441405;PLN005;44555;44920;0.00
C139435;PLN001;44556;;0.00
C152082;PLN003;44556;44921;0.00
C168383;PLN004;44556;44921;0.00
C26153;PLN002;44556;;0.00
C269581;PLN005;44556;44921;0.00
C282879;PLN003;44556;44921;0.00
C447611;PLN003;44556;44921;0.00
C166517;PLN004;44557;44922;0.00
C197570;PLN001;44557;;0.00
C381354;PLN004;44557;44922;0.00
C137348;PLN005;44558;44923;0.00
C208422;PLN005;44558;44923;0.00
C268736;PLN001;44558;;0.10
C291274;PLN003;44558;44923;0.00
C345806;PLN004;44558;44923;0.00
C3624;PLN006;44558;44923;0.00
C392021;PLN006;44558;44923;0.00
C405033;PLN006;44558;44923;0.00
C142903;PLN005;44559;44924;0.00
C342508;PLN006;44560;44925;0.00
C346671;PLN006;44560;44925;0.00
C356500;PLN005;44560;44925;0.00
C183557;PLN006;44561;44926;0.00
C24476;PLN003;44561;44926;0.00
C283116;PLN005;44561;44926;0.00
C327166;PLN006;44561;44926;0.00
C333070;PLN004;44561;44926;0.00
C108715;PLN002;44562;;0.00
C113422;PLN004;44562;44927;0.00
C263247;PLN006;44562;44927;0.00
C346124;PLN001;44562;;0.00
C119779;PLN005;44593;44958;0.00
C145426;PLN002;44593;;0.00
C353492;PLN005;44593;44958;0.08
C135029;PLN006;44621;44986;0.00
C257274;PLN005;44621;44986;0.00
C353158;PLN003;44621;44986;0.00
C378498;PLN003;44621;44986;0.00
C121078;PLN005;44652;45017;0.00
C215206;PLN003;44652;45017;0.00
C299269;PLN001;44652;;0.00
C309248;PLN003;44652;45017;0.07
C399463;PLN001;44652;;0.02
C216016;PLN005;44682;45047;0.00
C362976;PLN003;44682;45047;0.00
C158151;PLN004;44713;45078;0.00
C279987;PLN006;44713;45078;0.00
C393159;PLN005;44713;45078;0.02
C149293;PLN004;44743;45108;0.00
C239810;PLN003;44743;45108;0.00
C241107;PLN003;44743;45108;0.00
C298141;PLN005;44743;45108;0.00
C30272;PLN003;44743;45108;0.00
C431751;PLN004;44743;45108;0.00
C228939;PLN003;44774;45139;0.00
C262766;PLN004;44774;45139;0.00
C286213;PLN001;44774;;0.05
C388209;PLN004;44774;45139;0.00
C154939;PLN001;44805;;0.03
C177830;PLN003;44805;45170;0.00
C310869;PLN002;44835;;0.00
C341217;PLN002;44835;;0.00
C353354;PLN005;44835;45200;0.00
C369459;PLN006;44835;45200;0.00
C383689;PLN006;44835;45200;0.00
C444725;PLN003;44835;45200;0.00
C449612;PLN001;44835;;0.00
C125411;PLN002;44866;;0.00
C162341;PLN003;44896;45261;0.00
C202892;PLN006;44896;45261;0.00
C272199;PLN006;44896;45261;0.00
C228715;PLN006;44574;44939;0.00
C299027;PLN005;44574;44939;0.00
C309181;PLN005;44574;44939;0.00
C180885;PLN005;44575;44940;0.00
C223334;PLN002;44575;;0.00
C312906;PLN005;44575;44940;0.00
C438722;PLN002;44575;;0.00
C101406;PLN005;44576;44941;0.05
C265985;PLN005;44576;44941;0.00
C29027;PLN006;44576;44941;0.00
C39004;PLN001;44576;;0.00
C144619;PLN003;44577;44942;0.00
C243342;PLN003;44577;44942;0.00
C253580;PLN003;44577;44942;0.00
C35387;PLN005;44577;44942;0.00
C373839;PLN004;44577;44942;0.00
C406236;PLN001;44577;;0.00
C438953;PLN005;44577;44942;0.10
C444137;PLN001;44577;;0.00
C192841;PLN004;44578;44943;0.00
C258586;PLN006;44578;44943;0.00
C244882;PLN003;44579;44944;0.00
C142354;PLN006;44580;44945;0.00
C452784;PLN006;44580;44945;0.00
C17806;PLN003;44581;44946;0.00
C189270;PLN002;44581;;0.00
C298062;PLN003;44581;44946;0.00
C313867;PLN006;44581;44946;0.00
C398902;PLN002;44581;;0.00
C123964;PLN005;44582;44947;0.00
C219573;PLN005;44582;44947;0.05
C234929;PLN005;44582;44947;0.00
C266428;PLN004;44582;44947;0.07
C381185;PLN006;44582;44947;0.00
C272096;PLN005;44583;44948;0.00
C278410;PLN005;44583;44948;0.00
C286496;PLN004;44583;44948;0.00
C30543;PLN004;44583;44948;0.00
C36326;PLN006;44583;44948;0.04
C157555;PLN002;44584;;0.00
C264993;PLN003;44585;44950;0.00
C342381;PLN004;44585;44950;0.00
C401521;PLN002;44585;;0.00
C379815;PLN003;44586;44951;0.00
C395209;PLN002;44586;;0.00
C444370;PLN001;44587;;0.00
C250157;PLN006;44588;44953;0.00
C388471;PLN006;44588;44953;0.00
C387397;PLN003;44589;44954;0.00
C391341;PLN003;44589;44954;0.00
C313743;PLN006;44590;44955;0.00
C328226;PLN001;44590;;0.00
C387456;PLN004;44590;44955;0.00
C408941;PLN001;44590;;0.00
C189864;PLN003;44591;44956;0.00
C273541;PLN002;44591;;0.00
C337670;PLN006;44591;44956;0.00
C398380;PLN004;44591;44956;0.00
C221041;PLN003;44592;44957;0.00
C271548;PLN006;44592;44957;0.00
C321782;PLN003;44592;44957;0.00
C354684;PLN004;44592;44957;0.00
C417693;PLN006;44592;44957;0.00
C139544;PLN005;44563;44928;0.00
C218259;PLN005;44563;44928;0.00
C23300;PLN004;44563;44928;0.00
C358836;PLN005;44563;44928;0.00
C409669;PLN003;44563;44928;0.00
C194897;PLN002;44594;;0.00
C168195;PLN003;44622;44987;0.00
C408941;PLN003;44622;44987;0.00
C215727;PLN004;44653;45018;0.00
C250289;PLN006;44653;45018;0.00
C398775;PLN003;44653;45018;0.00
C128639;PLN006;44683;45048;0.00
C258889;PLN005;44683;45048;0.00
C379284;PLN006;44683;45048;0.00
C379700;PLN002;44683;;0.00
C425697;PLN003;44683;45048;0.00
C454583;PLN006;44683;45048;0.00
C109566;PLN003;44714;45079;0.00
C189143;PLN006;44714;45079;0.00
C215925;PLN006;44714;45079;0.00
C220279;PLN003;44714;45079;0.00
C247298;PLN001;44714;;0.00
C403341;PLN002;44714;;0.00
C42147;PLN005;44714;45079;0.00
C18379;PLN005;44744;45109;0.00
C187157;PLN001;44744;;0.00
C192822;PLN005;44744;45109;0.00
C206157;PLN006;44744;45109;0.00
C209337;PLN004;44744;45109;0.00
C245270;PLN004;44744;45109;0.00
C277644;PLN004;44744;45109;0.00
C140858;PLN002;44775;;0.00
C144997;PLN004;44775;45140;0.00
C176944;PLN006;44775;45140;0.00
C296542;PLN004;44775;45140;0.00
C327328;PLN001;44775;;0.00
C422647;PLN005;44775;45140;0.00
C424659;PLN003;44775;45140;0.05
C201354;PLN003;44806;45171;0.00
C334519;PLN002;44806;;0.00
C347551;PLN006;44836;45201;0.00
C385121;PLN006;44836;45201;0.00
C425275;PLN001;44836;;0.00
C146524;PLN006;44867;45232;0.00
C193771;PLN005;44867;45232;0.00
C328800;PLN005;44867;45232;0.00
C359891;PLN005;44867;45232;0.00
C151640;PLN004;44897;45262;0.08
C265130;PLN001;44897;;0.00
C372110;PLN004;44897;45262;0.00
C186172;PLN005;44605;44970;0.00
C41603;PLN004;44605;44970;0.00
C165038;PLN003;44606;44971;0.00
C441263;PLN004;44606;44971;0.00
C453302;PLN006;44606;44971;0.10
C166791;PLN005;44607;44972;0.00
C207158;PLN005;44607;44972;0.00
C369408;PLN002;44607;;0.00
C274897;PLN006;44609;44974;0.00
C355136;PLN005;44609;44974;0.06
C243342;PLN005;44610;44975;0.00
C279388;PLN001;44610;;0.00
C411805;PLN004;44610;44975;0.00
C445998;PLN004;44610;44975;0.00
C448846;PLN003;44610;44975;0.00
C273674;PLN005;44611;44976;0.00
C435542;PLN005;44611;44976;0.06
C436751;PLN005;44611;44976;0.00
C439310;PLN006;44611;44976;0.00
C243717;PLN006;44612;44977;0.00
C266680;PLN001;44612;;0.03
C332726;PLN003;44612;44977;0.00
C254465;PLN004;44613;44978;0.00
C311743;PLN006;44613;44978;0.00
C167642;PLN006;44614;44979;0.04
C232089;PLN003;44614;44979;0.00
C130539;PLN002;44615;;0.00
C167976;PLN003;44615;44980;0.00
C262872;PLN004;44615;44980;0.00
C163521;PLN001;44616;;0.00
C287960;PLN005;44616;44981;0.00
C346741;PLN005;44616;44981;0.00
C161888;PLN004;44617;44982;0.04
C391972;PLN005;44617;44982;0.00
C169581;PLN004;44618;44983;0.04
C218131;PLN003;44618;44983;0.00
C225853;PLN006;44618;44983;0.00
C311717;PLN006;44618;44983;0.00
C438299;PLN002;44618;;0.00
C126658;PLN005;44619;44984;0.00
C150572;PLN002;44619;;0.00
C250467;PLN005;44619;44984;0.03
C251897;PLN004;44619;44984;0.00
C374842;PLN003;44619;44984;0.01
C16874;PLN004;44620;44985;0.00
C313888;PLN002;44620;;0.00
C346504;PLN004;44620;44985;0.00
C242718;PLN003;44564;44929;0.00
C270330;PLN005;44564;44929;0.00
C338954;PLN006;44564;44929;0.00
C344210;PLN006;44564;44929;0.00
C373905;PLN004;44564;44929;0.00
C397652;PLN001;44564;;0.00
C166851;PLN002;44595;;0.00
C216014;PLN006;44595;44960;0.00
C337129;PLN002;44595;;0.00
C405598;PLN005;44595;44960;0.01
C437123;PLN003;44595;44960;0.00
C141564;PLN004;44623;44988;0.00
C160769;PLN001;44623;;0.00
C283181;PLN005;44623;44988;0.00
C287203;PLN006;44623;44988;0.10
C374257;PLN005;44623;44988;0.00
C445637;PLN002;44623;;0.00
C185411;PLN003;44654;45019;0.03
C256449;PLN002;44654;;0.00
C123539;PLN006;44684;45049;0.00
C349446;PLN006;44684;45049;0.00
C359295;PLN004;44684;45049;0.00
C246829;PLN006;44715;45080;0.00
C287322;PLN005;44715;45080;0.00
C304249;PLN005;44715;45080;0.00
C387718;PLN002;44715;;0.00
C21818;PLN001;44745;;0.00
C218684;PLN001;44745;;0.00
C287688;PLN006;44745;45110;0.00
C289562;PLN005;44745;45110;0.00
C294010;PLN001;44745;;0.00
C323554;PLN001;44745;;0.01
C417933;PLN005;44745;45110;0.00
C440745;PLN003;44745;45110;0.00
C284325;PLN005;44776;45141;0.00
C316225;PLN006;44776;45141;0.00
C100438;PLN005;44807;45172;0.00
C117574;PLN006;44807;45172;0.00
C307246;PLN005;44807;45172;0.00
C30955;PLN005;44807;45172;0.00
C382721;PLN005;44807;45172;0.00
C430479;PLN003;44807;45172;0.00
C156568;PLN005;44837;45202;0.00
C278148;PLN006;44837;45202;0.00
C37301;PLN001;44837;;0.00
C396268;PLN006;44837;45202;0.00
C457858;PLN003;44837;45202;0.04
C110892;PLN004;44868;45233;0.02
C123964;PLN006;44868;45233;0.00
C145949;PLN001;44868;;0.02
C277413;PLN001;44868;;0.00
C367862;PLN003;44868;45233;0.00
C375679;PLN001;44868;;0.00
C394058;PLN004;44868;45233;0.05
C104937;PLN003;44898;45263;0.00
C329347;PLN004;44898;45263;0.00
C397561;PLN005;44898;45263;0.00
C399438;PLN005;44898;45263;0.00
C280378;PLN001;44633;;0.00
C351802;PLN006;44633;44998;0.00
C399155;PLN003;44633;44998;0.00
C432449;PLN003;44633;44998;0.00
C11475;PLN006;44634;44999;0.00
C263472;PLN004;44634;44999;0.06
C316687;PLN004;44634;44999;0.00
C381167;PLN005;44635;45000;0.00
C42661;PLN001;44635;;0.00
C167979;PLN001;44636;;0.00
C182741;PLN005;44636;45001;0.04
C24062;PLN006;44637;45002;0.05
C384878;PLN003;44637;45002;0.00
C125090;PLN003;44638;45003;0.00
C25332;PLN005;44638;45003;0.06
C389348;PLN004;44638;45003;0.00
C440473;PLN005;44638;45003;0.04
C116368;PLN005;44639;45004;0.00
C170774;PLN005;44639;45004;0.00
C254975;PLN003;44639;45004;0.00
C287474;PLN004;44639;45004;0.00
C336076;PLN003;44639;45004;0.00
C443502;PLN004;44639;45004;0.00
C113997;PLN003;44640;45005;0.00
C168000;PLN006;44640;45005;0.00
C340013;PLN004;44640;45005;0.00
C114632;PLN002;44641;;0.00
C123228;PLN001;44641;;0.00
C213709;PLN002;44641;;0.00
C244703;PLN005;44641;45006;0.00
C387601;PLN005;44641;45006;0.00
C395063;PLN004;44641;45006;0.00
C42147;PLN003;44641;45006;0.00
C131623;PLN006;44642;45007;0.00
C390346;PLN003;44642;45007;0.00
C104955;PLN005;44643;45008;0.00
C114091;PLN003;44643;45008;0.00
C15160;PLN006;44643;45008;0.00
C202542;PLN006;44643;45008;0.00
C191959;PLN006;44645;45010;0.00
C197581;PLN006;44645;45010;0.00
C291917;PLN005;44645;45010;0.00
C34153;PLN005;44645;45010;0.00
C362167;PLN003;44645;45010;0.00
C447621;PLN005;44645;45010;0.00
C451513;PLN004;44645;45010;0.09
C142735;PLN005;44646;45011;0.00
C146758;PLN004;44646;45011;0.00
C249495;PLN005;44646;45011;0.00
C264210;PLN003;44646;45011;0.00
C411637;PLN004;44646;45011;0.07
C455725;PLN006;44646;45011;0.00
C10868;PLN001;44647;;0.00
C226312;PLN005;44647;45012;0.00
C229859;PLN004;44647;45012;0.05
C24411;PLN006;44647;45012;0.00
C309324;PLN004;44647;45012;0.00
C44926;PLN005;44647;45012;0.06
C284289;PLN004;44648;45013;0.10
C3636;PLN005;44648;45013;0.10
C38043;PLN006;44648;45013;0.00
C157476;PLN005;44649;45014;0.00
C168740;PLN004;44649;45014;0.00
C234859;PLN005;44649;45014;0.00
C323932;PLN005;44649;45014;0.00
C44499;PLN004;44649;45014;0.06
C455036;PLN002;44649;;0.00
C168570;PLN002;44650;;0.00
C200527;PLN005;44650;45015;0.00
C238457;PLN004;44650;45015;0.00
C340985;PLN005;44650;45015;0.00
C431636;PLN002;44650;;0.00
C432340;PLN002;44650;;0.00
C449592;PLN005;44650;45015;0.00
C147875;PLN003;44651;45016;0.00
C374410;PLN001;44651;;0.00
C127497;PLN001;44565;;0.00
C366757;PLN003;44565;44930;0.00
C136195;PLN005;44596;44961;0.00
C255329;PLN001;44596;;0.00
C34587;PLN001;44596;;0.00
C368680;PLN004;44596;44961;0.00
C456004;PLN004;44596;44961;0.00
C12028;PLN005;44624;44989;0.00
C132671;PLN006;44624;44989;0.02
C135798;PLN006;44624;44989;0.00
C261507;PLN004;44624;44989;0.00
C286385;PLN006;44624;44989;0.00
C287379;PLN006;44624;44989;0.00
C336190;PLN002;44624;;0.00
C366339;PLN002;44624;;0.00
C120072;PLN001;44685;;0.00
C217758;PLN004;44685;45050;0.00
C258398;PLN001;44685;;0.00
C305703;PLN004;44685;45050;0.05
C312671;PLN004;44685;45050;0.00
C389585;PLN001;44685;;0.06
C443242;PLN005;44685;45050;0.00
C112938;PLN006;44716;45081;0.00
C142885;PLN006;44716;45081;0.03
C305173;PLN005;44716;45081;0.02
C231964;PLN005;44746;45111;0.00
C271396;PLN002;44746;;0.00
C283520;PLN001;44746;;0.00
C112193;PLN003;44777;45142;0.00
C253417;PLN001;44777;;0.00
C27831;PLN003;44777;45142;0.00
C308268;PLN005;44777;45142;0.00
C221858;PLN005;44808;45173;0.00
C263472;PLN003;44808;45173;0.00
C362435;PLN004;44808;45173;0.06
C374619;PLN001;44808;;0.00
C377168;PLN003;44808;45173;0.00
C102730;PLN003;44838;45203;0.00
C104644;PLN006;44838;45203;0.00
C121459;PLN004;44838;45203;0.00
C166900;PLN003;44869;45234;0.00
C239090;PLN005;44869;45234;0.00
C337991;PLN001;44869;;0.00
C159255;PLN001;44899;;0.00
C198163;PLN006;44899;45264;0.00
C111193;PLN004;44664;45029;0.00
C14750;PLN004;44664;45029;0.00
C147333;PLN003;44665;45030;0.00
C175492;PLN006;44665;45030;0.00
C235459;PLN003;44665;45030;0.00
C331125;PLN002;44665;;0.04
C427722;PLN003;44665;45030;0.00
C139531;PLN003;44666;45031;0.00
C338399;PLN001;44666;;0.00
C133235;PLN004;44667;45032;0.00
C17061;PLN006;44667;45032;0.00
C170616;PLN006;44667;45032;0.00
C195127;PLN006;44667;45032;0.09
C211415;PLN003;44667;45032;0.00
C354631;PLN003;44667;45032;0.00
C425638;PLN005;44667;45032;0.00
C16481;PLN001;44668;;0.10
C232763;PLN005;44668;45033;0.00
C342719;PLN004;44668;45033;0.00
C26756;PLN004;44669;45034;0.00
C279277;PLN002;44669;;0.00
C311209;PLN005;44669;45034;0.00
C290931;PLN005;44670;45035;0.00
C130539;PLN005;44671;45036;0.00
C139981;PLN005;44671;45036;0.00
C321565;PLN001;44671;;0.00
C234344;PLN005;44672;45037;0.00
C360610;PLN005;44672;45037;0.00
C108400;PLN004;44673;45038;0.00
C251897;PLN001;44673;;0.00
C311644;PLN003;44673;45038;0.00
C386442;PLN004;44673;45038;0.00
C399853;PLN003;44673;45038;0.00
C141835;PLN006;44674;45039;0.00
C159523;PLN003;44674;45039;0.00
C29811;PLN004;44674;45039;0.00
C311572;PLN004;44674;45039;0.00
C397485;PLN006;44674;45039;0.00
C111193;PLN006;44675;45040;0.00
C159629;PLN001;44675;;0.00
C195917;PLN003;44675;45040;0.00
C278390;PLN006;44675;45040;0.00
C358092;PLN005;44675;45040;0.00
C387397;PLN005;44675;45040;0.00
C39139;PLN003;44675;45040;0.00
C126644;PLN001;44676;;0.00
C135378;PLN004;44676;45041;0.00
C346519;PLN006;44676;45041;0.00
C371616;PLN003;44676;45041;0.00
C414781;PLN006;44676;45041;0.00
C429404;PLN001;44676;;0.00
C44458;PLN003;44676;45041;0.07
C10992;PLN005;44677;45042;0.00
C155387;PLN003;44677;45042;0.07
C246440;PLN002;44677;;0.00
C36185;PLN005;44677;45042;0.00
C417620;PLN001;44677;;0.00
C235812;PLN001;44678;;0.00
C249344;PLN006;44678;45043;0.04
C339863;PLN003;44678;45043;0.00
C382080;PLN001;44678;;0.00
C411360;PLN004;44678;45043;0.00
C328787;PLN005;44679;45044;0.05
C338542;PLN004;44679;45044;0.00
C438747;PLN006;44679;45044;0.00
C44499;PLN003;44679;45044;0.00
C200897;PLN006;44680;45045;0.00
C359040;PLN003;44680;45045;0.00
C244316;PLN005;44681;45046;0.00
C316563;PLN003;44681;45046;0.00
C418342;PLN005;44681;45046;0.00
C430004;PLN005;44681;45046;0.00
C22154;PLN005;44566;44931;0.00
C268926;PLN005;44566;44931;0.00
C361745;PLN006;44566;44931;0.00
C394785;PLN006;44566;44931;0.00
C23998;PLN003;44597;44962;0.00
C390714;PLN002;44597;;0.00
C392466;PLN002;44597;;0.05
C40698;PLN005;44597;44962;0.00
C414888;PLN003;44597;44962;0.00
C454555;PLN005;44597;44962;0.00
C135798;PLN004;44625;44990;0.00
C199297;PLN001;44625;;0.00
C24658;PLN004;44625;44990;0.00
C45521;PLN003;44625;44990;0.00
C458596;PLN003;44625;44990;0.00
C119854;PLN004;44656;45021;0.00
C164361;PLN001;44656;;0.00
C210020;PLN004;44656;45021;0.00
C294010;PLN006;44656;45021;0.03
C299150;PLN001;44656;;0.00
C328562;PLN005;44656;45021;0.00
C45142;PLN003;44656;45021;0.00
C120527;PLN005;44686;45051;0.04
C286504;PLN005;44686;45051;0.00
C307367;PLN004;44686;45051;0.00
C394979;PLN001;44686;;0.00
C406914;PLN001;44686;;0.00
C130105;PLN001;44717;;0.00
C333720;PLN006;44717;45082;0.00
C271548;PLN005;44747;45112;0.00
C153397;PLN005;44778;45143;0.00
C12764;PLN004;44809;45174;0.00
C33443;PLN001;44809;;0.00
C353331;PLN006;44839;45204;0.00
C458142;PLN001;44839;;0.00
C192822;PLN006;44870;45235;0.00
C204624;PLN005;44870;45235;0.00
C261245;PLN003;44870;45235;0.00
C315155;PLN002;44870;;0.00
C35511;PLN005;44870;45235;0.09
C380215;PLN002;44870;;0.00
C276524;PLN004;44900;45265;0.04
C294777;PLN002;44900;;0.00
C344216;PLN006;44900;45265;0.00
C352557;PLN005;44900;45265;0.00
C360813;PLN006;44900;45265;0.00
C132681;PLN006;44694;45059;0.00
C186524;PLN003;44694;45059;0.00
C384560;PLN006;44694;45059;0.00
C411165;PLN002;44694;;0.00
C249324;PLN004;44695;45060;0.00
C287172;PLN002;44695;;0.00
C390863;PLN006;44695;45060;0.03
C426063;PLN004;44695;45060;0.00
C432561;PLN001;44695;;0.00
C176128;PLN005;44697;45062;0.00
C200629;PLN004;44697;45062;0.07
C235061;PLN005;44697;45062;0.00
C273729;PLN001;44697;;0.00
C345959;PLN006;44697;45062;0.00
C122046;PLN001;44698;;0.00
C323554;PLN004;44698;45063;0.00
C384639;PLN006;44698;45063;0.00
C122743;PLN003;44700;45065;0.00
C16791;PLN006;44700;45065;0.00
C353359;PLN004;44700;45065;0.00
C157980;PLN004;44701;45066;0.00
C370369;PLN001;44701;;0.00
C372110;PLN002;44701;;0.01
C210617;PLN005;44702;45067;0.07
C221963;PLN004;44702;45067;0.00
C248336;PLN003;44702;45067;0.00
C289226;PLN002;44702;;0.06
C291875;PLN003;44702;45067;0.00
C325235;PLN005;44702;45067;0.00
C189595;PLN003;44703;45068;0.00
C366868;PLN001;44703;;0.00
C226497;PLN005;44704;45069;0.00
C307934;PLN003;44704;45069;0.07
C383581;PLN004;44704;45069;0.00
C387478;PLN006;44704;45069;0.00
C445724;PLN003;44704;45069;0.00
C455930;PLN005;44704;45069;0.04
C148772;PLN006;44705;45070;0.00
C200897;PLN002;44705;;0.00
C373905;PLN001;44705;;0.00
C438009;PLN004;44705;45070;0.00
C458270;PLN002;44705;;0.00
C118220;PLN001;44706;;0.00
C130307;PLN004;44706;45071;0.00
C324425;PLN004;44706;45071;0.08
C402584;PLN004;44706;45071;0.00
C17145;PLN004;44707;45072;0.00
C331005;PLN001;44707;;0.00
C345218;PLN005;44707;45072;0.00
C447634;PLN003;44707;45072;0.00
C281770;PLN006;44708;45073;0.00
C399027;PLN006;44708;45073;0.00
C454090;PLN006;44708;45073;0.00
C110910;PLN002;44709;;0.05
C176716;PLN002;44709;;0.00
C182985;PLN003;44709;45074;0.00
C203093;PLN005;44709;45074;0.00
C387926;PLN005;44709;45074;0.00
C167697;PLN006;44710;45075;0.00
C420377;PLN003;44710;45075;0.08
C434332;PLN006;44710;45075;0.04
C133162;PLN006;44711;45076;0.00
C140041;PLN003;44711;45076;0.00
C140049;PLN003;44711;45076;0.00
C153664;PLN001;44711;;0.02
C251996;PLN005;44711;45076;0.00
C255077;PLN003;44711;45076;0.00
C293846;PLN006;44711;45076;0.00
C16481;PLN003;44712;45077;0.00
C363708;PLN002;44712;;0.00
C394580;PLN006;44712;45077;0.00
C12028;PLN001;44567;;0.00
C125090;PLN005;44567;44932;0.00
C174475;PLN006;44567;44932;0.06
C32672;PLN003;44567;44932;0.00
C108091;PLN006;44598;44963;0.00
C123359;PLN006;44598;44963;0.00
C187012;PLN004;44598;44963;0.00
C197840;PLN003;44598;44963;0.00
C272013;PLN003;44598;44963;0.06
C352356;PLN004;44598;44963;0.00
C21605;PLN006;44657;45022;0.00
C27007;PLN003;44657;45022;0.00
C340706;PLN005;44657;45022;0.00
C133235;PLN004;44687;45052;0.00
C200422;PLN005;44687;45052;0.00
C202044;PLN005;44687;45052;0.00
C311187;PLN006;44687;45052;0.08
C333919;PLN002;44687;;0.00
C109043;PLN002;44718;;0.00
C122524;PLN003;44718;45083;0.00
C244559;PLN002;44718;;0.00
C193590;PLN003;44748;45113;0.00
C297500;PLN006;44748;45113;0.00
C332463;PLN004;44748;45113;0.00
C381058;PLN005;44748;45113;0.00
C13585;PLN006;44779;45144;0.03
C257813;PLN003;44779;45144;0.00
C146524;PLN004;44810;45175;0.00
C254908;PLN006;44810;45175;0.00
C419440;PLN001;44810;;0.00
C441471;PLN004;44810;45175;0.00
C126462;PLN003;44840;45205;0.00
C245831;PLN003;44840;45205;0.00
C344064;PLN006;44840;45205;0.00
C380127;PLN005;44840;45205;0.00
C385425;PLN003;44840;45205;0.01
C148842;PLN006;44871;45236;0.00
C172191;PLN005;44871;45236;0.00
C420870;PLN005;44871;45236;0.10
C142020;PLN003;44901;45266;0.00
C178034;PLN006;44901;45266;0.00
C343945;PLN003;44901;45266;0.00
C389256;PLN001;44901;;0.00
C142093;PLN002;44725;;0.00
C152057;PLN004;44725;45090;0.00
C239761;PLN003;44725;45090;0.02
C301786;PLN006;44725;45090;0.00
C127799;PLN004;44726;45091;0.00
C240329;PLN003;44726;45091;0.00
C262903;PLN003;44726;45091;0.00
C314373;PLN001;44726;;0.00
C400619;PLN001;44726;;0.00
C44124;PLN005;44726;45091;0.00
C448718;PLN004;44726;45091;0.00
C231964;PLN006;44727;45092;0.00
C263247;PLN005;44727;45092;0.00
C392016;PLN004;44727;45092;0.00
C331116;PLN005;44728;45093;0.00
C458163;PLN006;44728;45093;0.00
C222623;PLN004;44729;45094;0.00
C236134;PLN006;44729;45094;0.00
C346101;PLN004;44729;45094;0.00
C347685;PLN006;44729;45094;0.06
C418289;PLN003;44729;45094;0.06
C454079;PLN005;44729;45094;0.00
C29326;PLN002;44730;;0.09
C314645;PLN006;44730;45095;0.00
C330982;PLN006;44730;45095;0.00
C385425;PLN004;44730;45095;0.02
C122875;PLN006;44731;45096;0.00
C145842;PLN001;44731;;0.05
C207439;PLN006;44731;45096;0.00
C344523;PLN006;44731;45096;0.00
C351571;PLN005;44731;45096;0.00
C438655;PLN005;44731;45096;0.00
C440260;PLN004;44732;45097;0.00
C313888;PLN006;44733;45098;0.00
C337029;PLN004;44733;45098;0.00
C346124;PLN006;44733;45098;0.00
C368433;PLN005;44733;45098;0.00
C382721;PLN005;44733;45098;0.00
C114034;PLN004;44734;45099;0.00
C178309;PLN004;44734;45099;0.00
C214409;PLN003;44734;45099;0.00
C340997;PLN002;44734;;0.00
C207816;PLN005;44735;45100;0.00
C21369;PLN003;44735;45100;0.00
C307453;PLN002;44735;;0.00
C318221;PLN005;44735;45100;0.00
C318921;PLN003;44735;45100;0.00
C335109;PLN004;44735;45100;0.00
C296246;PLN006;44736;45101;0.00
C38632;PLN002;44736;;0.00
C288609;PLN004;44737;45102;0.00
C395157;PLN005;44737;45102;0.00
C147150;PLN003;44738;45103;0.00
C21369;PLN004;44739;45104;0.07
C291785;PLN003;44740;45105;0.00
C100505;PLN005;44741;45106;0.08
C33283;PLN006;44741;45106;0.00
C448033;PLN004;44741;45106;0.00
C16383;PLN002;44742;;0.00
C235459;PLN003;44742;45107;0.02
C347772;PLN001;44742;;0.00
C357325;PLN003;44742;45107;0.00
C382656;PLN003;44742;45107;0.00
